"id"	"geneNum"	"description"	"gene"
"76002"	31	"Platelet activation, signaling and aggregation"	"YAL024C,YBL105C,YBR025C,YBR109C,YBR204C,YCR038C,YDR164C,YDR168W,YDR288W,YER020W,YFL039C,YGR152C,YIL043C,YJR104C,YKL094W,YKL209C,YLR113W,YLR310C,YML085C,YML124C,YMR006C,YMR008C,YMR092C,YMR183C,YMR197C,YNL012W,YNL233W,YOL011W,YOL100W,YPL232W,YPR031W"
"76005"	18	"Response to elevated platelet cytosolic Ca2+"	"YBL105C,YBR025C,YBR109C,YDR164C,YDR168W,YDR288W,YFL039C,YIL043C,YJR104C,YKL209C,YML085C,YML124C,YMR092C,YMR183C,YMR197C,YNL233W,YPL232W,YPR031W"
"76009"	4	"Platelet Aggregation (Plug Formation)"	"YAL024C,YCR038C,YGR152C,YLR310C"
"76042"	41	"RNA Polymerase II Transcription Initiation And Promoter Clearance"	"YBR154C,YBR198C,YCR042C,YDL108W,YDL140C,YDR079C-A,YDR145W,YDR167W,YDR311W,YDR404C,YDR460W,YER148W,YER171W,YGL070C,YGL112C,YGR005C,YGR186W,YGR274C,YHR143W-A,YIL021W,YIL143C,YJL140W,YKL028W,YKL058W,YKR062W,YLR005W,YML015C,YML098W,YMR005W,YMR227C,YMR236W,YOL005C,YOR151C,YOR194C,YOR210W,YOR224C,YPL122C,YPR025C,YPR056W,YPR086W,YPR187W"
"76046"	23	"RNA Polymerase III Transcription Initiation"	"YAL001C,YBR123C,YBR154C,YDL150W,YDR045C,YDR362C,YER148W,YGL254W,YGR047C,YGR246C,YHR143W-A,YJL011C,YKL144C,YNL039W,YNL151C,YNR003C,YOR116C,YOR207C,YOR210W,YOR224C,YPR110C,YPR187W,YPR190C"
"76061"	23	"RNA Polymerase III Transcription Initiation From Type 1 Promoter"	"YAL001C,YBR123C,YBR154C,YDL150W,YDR045C,YDR362C,YER148W,YGL254W,YGR047C,YGR246C,YHR143W-A,YJL011C,YKL144C,YNL039W,YNL151C,YNR003C,YOR116C,YOR207C,YOR210W,YOR224C,YPR110C,YPR187W,YPR190C"
"76066"	22	"RNA Polymerase III Transcription Initiation From Type 2 Promoter"	"YAL001C,YBR123C,YBR154C,YDL150W,YDR045C,YDR362C,YER148W,YGR047C,YGR246C,YHR143W-A,YJL011C,YKL144C,YNL039W,YNL151C,YNR003C,YOR116C,YOR207C,YOR210W,YOR224C,YPR110C,YPR187W,YPR190C"
"77075"	27	"RNA Pol II CTD phosphorylation and interaction with CE"	"YBR154C,YBR236C,YDL108W,YDL140C,YDR079C-A,YDR311W,YDR404C,YDR460W,YER171W,YGL070C,YGL130W,YGR005C,YGR186W,YHR143W-A,YIL021W,YIL143C,YJL140W,YLR005W,YML010W,YOL005C,YOR151C,YOR210W,YOR224C,YPL122C,YPR025C,YPR056W,YPR187W"
"77111"	1	"Synthesis of Ketone Bodies"	"YML126C"
"77286"	1	"mitochondrial fatty acid beta-oxidation of saturated fatty acids"	"YBR026C"
"77289"	2	"Mitochondrial Fatty Acid Beta-Oxidation"	"YBR026C,YGR037C"
"77346"	1	"Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA"	"YBR026C"
"77387"	14	"Insulin receptor recycling"	"YBR127C,YCL005W-A,YDL185W,YEL027W,YEL051W,YGR020C,YHR026W,YHR039C-A,YKL080W,YLR447C,YMR054W,YOR270C,YOR332W,YPR036W"
"77595"	9	"Processing of Intronless Pre-mRNAs"	"YAL043C,YDR301W,YJR093C,YLR115W,YLR277C,YMR125W,YNL317W,YPL178W,YPR107C"
"83936"	4	"Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane"	"YAL022C,YBL030C,YBR085W,YMR056C"
"844456"	3	"The NLRP3 inflammasome"	"YMR186W,YOR057W,YPL240C"
"879518"	5	"Transport of organic anions"	"YCL038C,YKL221W,YNL125C,YOL119C,YOR306C"
"880009"	1	"Interconversion of 2-oxoglutarate and 2-hydroxyglutarate"	"YDL178W"
"881907"	1	"Gastrin-CREB signalling pathway via PKC and MAPK"	"YBL105C"
"8847453"	1	"Synthesis of PIPs in the nucleus"	"YDR208W"
"8848584"	1	"Wax and plasmalogen biosynthesis"	"YOR245C"
"8849175"	1	"Threonine catabolism"	"YCL064C"
"8850843"	1	"Phosphate bond hydrolysis by NTPDase proteins"	"YER005W"
"8852135"	20	"Protein ubiquitination"	"YBR058C,YBR082C,YDR054C,YDR059C,YDR177W,YDR244W,YDR265W,YEL012W,YGL058W,YGL153W,YIL148W,YJR099W,YKL210W,YKR094C,YLR167W,YLR191W,YMR022W,YMR026C,YMR304W,YOR339C"
"8853383"	1	"Lysosomal oligosaccharide catabolism"	"YGL156W"
"8854050"	40	"FBXL7 down-regulates AURKA during mitotic entry and in early mitosis"	"YBL041W,YDL007W,YDL097C,YDL132W,YDL147W,YDR328C,YDR394W,YDR427W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YKL145W,YKR094C,YLR167W,YML092C,YMR314W,YOL038W,YOL133W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL209C,YPR103W,YPR108W"
"8854214"	5	"TBC/RABGAPs"	"YBL078C,YDL234C,YLR262C,YML001W,YPL249C"
"8856688"	39	"Golgi-to-ER retrograde transport"	"YAL007C,YAR002C-A,YBL040C,YBL050W,YBR080C,YDL018C,YDL137W,YDL145C,YDL192W,YDL226C,YDR238C,YDR498C,YEL022W,YER122C,YFL038C,YFR051C,YGL002W,YGL098W,YGL137W,YGL145W,YGL200C,YGR284C,YHR110W,YIL076W,YJR031C,YLR268W,YML012W,YMR006C,YMR008C,YNL012W,YNL204C,YNL258C,YNL287W,YOL011W,YOR016C,YOR075W,YOR298W,YPL010W,YPR095C"
"8856825"	22	"Cargo recognition for clathrin-mediated endocytosis"	"YAL030W,YBL037W,YBL047C,YDL161W,YDR139C,YDR153C,YGR241C,YHL019C,YHR161C,YIR006C,YJR005W,YJR058C,YJR125C,YKL135C,YKL209C,YKR103W,YLL038C,YLR206W,YMR276W,YNL084C,YOL062C,YOR327C"
"8856828"	31	"Clathrin-mediated endocytosis"	"YAL030W,YBL037W,YBL047C,YBR059C,YCR030C,YDL161W,YDR139C,YDR153C,YDR208W,YFL047W,YGL206C,YGR167W,YGR241C,YHL019C,YHR161C,YIL095W,YIR006C,YJR005W,YJR058C,YJR125C,YKL135C,YKL209C,YKR103W,YLL038C,YLR206W,YMR032W,YMR276W,YNL020C,YNL084C,YOL062C,YOR327C"
"8863795"	5	"Downregulation of ERBB2 signaling"	"YDR069C,YER144C,YHR205W,YJL197W,YKL126W"
"8866427"	8	"VLDLR internalisation and degradation"	"YBL037W,YEL060C,YGL206C,YGR167W,YJR005W,YJR058C,YKL135C,YOL062C"
"8866652"	15	"Synthesis of active ubiquitin: roles of E1 and E2 enzymes"	"YBR058C,YBR082C,YDR054C,YDR059C,YDR177W,YEL012W,YGL058W,YIL148W,YJR099W,YKL210W,YKR094C,YLR167W,YMR022W,YMR304W,YOR339C"
"8866654"	10	"E3 ubiquitin ligases ubiquitinate target proteins"	"YBR082C,YDR059C,YDR244W,YDR265W,YGL153W,YIL148W,YKR094C,YLR167W,YLR191W,YMR026C"
"8868773"	121	"rRNA processing in the nucleus and cytosol"	"YBL004W,YBL072C,YBR048W,YBR181C,YBR189W,YBR247C,YCL031C,YCL059C,YCR031C,YCR035C,YCR047C,YCR057C,YDL014W,YDL060W,YDL083C,YDL111C,YDL148C,YDL153C,YDR025W,YDR064W,YDR280W,YDR324C,YDR339C,YDR398W,YDR447C,YDR449C,YDR450W,YEL026W,YER006W,YER074W,YER082C,YER102W,YGL123W,YGL171W,YGL189C,YGR027C,YGR090W,YGR095C,YGR103W,YGR118W,YGR158C,YGR195W,YGR214W,YHL015W,YHR021C,YHR062C,YHR065C,YHR069C,YHR081W,YHR085W,YHR148W,YHR169W,YHR197W,YHR203C,YIL069C,YIL091C,YIL148W,YIR015W,YJL050W,YJL069C,YJL109C,YJL136C,YJL190C,YJL191W,YJR002W,YJR123W,YJR145C,YKL099C,YKL143W,YKL156W,YKL172W,YKR063C,YKR094C,YLL011W,YLL035W,YLR129W,YLR167W,YLR186W,YLR197W,YLR222C,YLR264W,YLR388W,YLR409C,YML017W,YML026C,YML063W,YML093W,YMR049C,YMR093W,YMR128W,YMR143W,YMR229C,YMR230W,YNL075W,YNL178W,YNL182C,YNL207W,YNL232W,YNL302C,YOL010W,YOL040C,YOL121C,YOL142W,YOR001W,YOR056C,YOR096W,YOR119C,YOR145C,YOR272W,YOR287C,YOR293W,YOR310C,YOR369C,YPL020C,YPL090C,YPL126W,YPL204W,YPL217C,YPR132W,YPR137W,YPR144C"
"8873719"	12	"RAB geranylgeranylation"	"YER031C,YFL005W,YFL038C,YGL210W,YJL031C,YLR262C,YML001W,YNL093W,YNL304W,YOR089C,YOR370C,YPR176C"
"8876198"	19	"RAB GEFs exchange GTP for GDP on RABs"	"YBR131W,YBR254C,YDR137W,YDR246W,YDR407C,YDR472W,YER136W,YFL005W,YFL038C,YGL124C,YKR068C,YLR039C,YLR262C,YML001W,YML077W,YMR218C,YNL272C,YOR115C,YOR370C"
"8876725"	10	"Protein methylation"	"YBR118W,YDL126C,YGR001C,YIL064W,YKR084C,YLL024C,YLR137W,YNL024C,YOR076C,YPR080W"
"888590"	3	"GABA synthesis, release, reuptake and degradation"	"YBR006W,YGR019W,YJR001W"
"8934903"	8	"Receptor Mediated Mitophagy"	"YAL008W,YBL078C,YBR217W,YGL180W,YIL035C,YOR039W,YOR061W,YPL149W"
"8935690"	1	"Digestion"	"YDR481C"
"8939211"	52	"ESR-mediated signaling"	"YBL002W,YBL003C,YBL016W,YBL052C,YBL105C,YBR009C,YBR010W,YBR034C,YBR109C,YBR154C,YCR065W,YDL140C,YDR043C,YDR224C,YDR225W,YDR404C,YER040W,YER148W,YER169W,YFL021W,YGL070C,YGR005C,YGR186W,YGR252W,YHR042W,YHR143W-A,YHR205W,YIL021W,YIL131C,YJL006C,YJL110C,YJL140W,YKL049C,YKL058W,YKL126W,YKL139W,YLR226W,YLR260W,YMR186W,YNL030W,YNL031C,YNL112W,YOL005C,YOL012C,YOL100W,YOR151C,YOR194C,YOR210W,YOR224C,YPL240C,YPR068C,YPR187W"
"8943724"	1	"Regulation of PTEN gene transcription"	"YDR005C"
"8948747"	5	"Regulation of PTEN localization"	"YIL148W,YKR094C,YLR167W,YMR304W,YNL128W"
"8948751"	43	"Regulation of PTEN stability and activity"	"YBL041W,YBR058C,YDL007W,YDL097C,YDL147W,YDR394W,YDR427W,YER012W,YER021W,YER094C,YER125W,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR232W,YGR253C,YHR027C,YHR200W,YIL007C,YIL035C,YIL075C,YIL148W,YJL001W,YKL145W,YKR094C,YLR167W,YML092C,YMR314W,YNL128W,YOL038W,YOR039W,YOR061W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPR103W,YPR108W"
"8949215"	1	"Mitochondrial calcium ion transport"	"YJR106W"
"8949613"	12	"Cristae formation"	"Q0085,Q0130,YBL099W,YBR039W,YDL004W,YDR298C,YJR090C,YJR121W,YKL016C,YPL078C,YPL271W,YPR020W"
"8951664"	19	"Neddylation"	"YAL040C,YDL132W,YDR139C,YDR328C,YGR108W,YGR109C,YJR099W,YKL213C,YLR097C,YLR128W,YLR306W,YML088W,YMR199W,YOL133W,YPL003W,YPL256C,YPR066W,YPR119W,YPR120C"
"8953854"	256	"Metabolism of RNA"	"YAL016W,YAL043C,YBL004W,YBL026W,YBL027W,YBL072C,YBL087C,YBL092W,YBL105C,YBR017C,YBR031W,YBR048W,YBR084C-A,YBR143C,YBR154C,YBR181C,YBR189W,YBR191W,YBR236C,YBR247C,YCL031C,YCL059C,YCR031C,YCR035C,YCR047C,YCR057C,YCR077C,YDL014W,YDL060W,YDL075W,YDL083C,YDL108W,YDL111C,YDL130W,YDL136W,YDL140C,YDL148C,YDL153C,YDL160C,YDL191W,YDR012W,YDR021W,YDR025W,YDR064W,YDR079C-A,YDR151C,YDR172W,YDR206W,YDR280W,YDR301W,YDR311W,YDR324C,YDR339C,YDR378C,YDR382W,YDR398W,YDR404C,YDR418W,YDR429C,YDR447C,YDR449C,YDR450W,YDR460W,YDR500C,YEL015W,YEL026W,YEL054C,YER006W,YER074W,YER082C,YER102W,YER112W,YER117W,YER146W,YER165W,YER171W,YFL034C-A,YFR023W,YFR031C-A,YFR032C-A,YGL030W,YGL031C,YGL049C,YGL070C,YGL076C,YGL103W,YGL123W,YGL130W,YGL135W,YGL171W,YGL173C,YGL189C,YGL190C,YGL213C,YGR005C,YGR027C,YGR034W,YGR072W,YGR085C,YGR090W,YGR095C,YGR103W,YGR118W,YGR158C,YGR162W,YGR186W,YGR195W,YGR214W,YHL001W,YHL015W,YHR010W,YHR015W,YHR021C,YHR062C,YHR065C,YHR069C,YHR077C,YHR081W,YHR085W,YHR141C,YHR143W-A,YHR148W,YHR169W,YHR197W,YHR203C,YHR205W,YIL018W,YIL021W,YIL069C,YIL091C,YIL133C,YIL143C,YIL148W,YIL151C,YIR015W,YJL050W,YJL069C,YJL109C,YJL124C,YJL136C,YJL140W,YJL189W,YJL190C,YJL191W,YJR002W,YJR093C,YJR123W,YJR145C,YKL099C,YKL126W,YKL143W,YKL156W,YKL171W,YKL172W,YKL180W,YKR063C,YKR094C,YKR096W,YLL011W,YLL035W,YLL045C,YLR005W,YLR029C,YLR061W,YLR075W,YLR115W,YLR129W,YLR136C,YLR167W,YLR185W,YLR186W,YLR197W,YLR222C,YLR233C,YLR264W,YLR270W,YLR277C,YLR325C,YLR340W,YLR344W,YLR388W,YLR398C,YLR406C,YLR409C,YLR438C-A,YLR448W,YML010W,YML017W,YML026C,YML063W,YML093W,YMR049C,YMR080C,YMR093W,YMR121C,YMR125W,YMR128W,YMR142C,YMR143W,YMR229C,YMR230W,YNL067W,YNL075W,YNL118C,YNL147W,YNL162W,YNL178W,YNL182C,YNL207W,YNL232W,YNL301C,YNL302C,YNL317W,YOL005C,YOL010W,YOL021C,YOL040C,YOL120C,YOL121C,YOL127W,YOL142W,YOL149W,YOR001W,YOR056C,YOR063W,YOR096W,YOR119C,YOR145C,YOR151C,YOR210W,YOR224C,YOR272W,YOR287C,YOR293W,YOR310C,YOR369C,YPL020C,YPL090C,YPL122C,YPL126W,YPL131W,YPL143W,YPL178W,YPL204W,YPL217C,YPL220W,YPL249C-A,YPR025C,YPR056W,YPR102C,YPR107C,YPR132W,YPR137W,YPR144C,YPR187W,YPR189W"
"8953897"	89	"Cellular responses to stimuli"	"YAL005C,YBL002W,YBL003C,YBL008W,YBL016W,YBL052C,YBL075C,YBL088C,YBR009C,YBR010W,YBR112C,YBR118W,YBR127C,YBR215W,YCL005W-A,YCR027C,YDL042C,YDL079C,YDL126C,YDL159W,YDL185W,YDR135C,YDR224C,YDR225W,YDR256C,YEL009C,YEL027W,YEL039C,YEL051W,YER025W,YER103W,YGL073W,YGR020C,YGR040W,YGR163W,YHR008C,YHR026W,YHR030C,YHR039C-A,YHR079C,YHR186C,YHR206W,YJL057C,YJL115W,YJL128C,YJL163C,YJR007W,YJR048W,YJR104C,YJR140C,YKL049C,YKL073W,YKL080W,YKL117W,YKL171W,YKL203C,YKR084C,YLL024C,YLR113W,YLR362W,YLR447C,YML121W,YMR038C,YMR054W,YMR139W,YMR186W,YMR224C,YNL006W,YNL007C,YNL021W,YNL030W,YNL031C,YNL064C,YNL077W,YNL250W,YNL307C,YOL012C,YOR027W,YOR076C,YOR231W,YOR270C,YOR332W,YPL091W,YPL140C,YPL237W,YPL240C,YPR036W,YPR054W,YPR080W"
"8956319"	5	"Nucleotide catabolism"	"YBR111C,YDL238C,YER005W,YJR069C,YLR209C"
"8956320"	11	"Nucleotide biosynthesis"	"YGL234W,YGR061C,YHR216W,YJL130C,YJR109C,YLR359W,YLR432W,YML056C,YMR120C,YMR217W,YNL220W"
"8956321"	10	"Nucleotide salvage"	"YBR284W,YDR020C,YJL070C,YJR105W,YKL033W-A,YLR209C,YLR245C,YML022W,YML035C,YNR012W"
"8957322"	27	"Metabolism of steroids"	"YAR042W,YDL019C,YDL114W,YGL001C,YGR060W,YGR175C,YGR281W,YHR007C,YHR072W,YHR073W,YHR190W,YIL049W,YJL167W,YJR019C,YKR009C,YLR056W,YLR242C,YLR426W,YML075C,YML126C,YMR208W,YNL280C,YNR043W,YPL033C,YPL069C,YPL117C,YPL145C"
"8963676"	3	"Intestinal absorption"	"YBR241C,YGL104C,YPL006W"
"8963678"	1	"Intestinal lipid absorption"	"YPL006W"
"8963691"	2	"Phenylalanine and tyrosine metabolism"	"YHL018W,YJL060W"
"8963693"	8	"Aspartate and asparagine metabolism"	"YGR124W,YJR126C,YKL106W,YLR027C,YOR256C,YPL176C,YPR021C,YPR145W"
"8963743"	4	"Digestion and absorption"	"YBR241C,YDR481C,YGL104C,YPL006W"
"8963899"	2	"Plasma lipoprotein remodeling"	"YDR058C,YJR098C"
"8964038"	10	"LDL clearance"	"YBL037W,YEL060C,YGL206C,YGR167W,YGR263C,YJR005W,YJR058C,YKL135C,YOL062C,YPL006W"
"8964043"	10	"Plasma lipoprotein clearance"	"YBL037W,YEL060C,YGL206C,YGR167W,YGR263C,YJR005W,YJR058C,YKL135C,YOL062C,YPL006W"
"8964058"	2	"HDL remodeling"	"YDR058C,YJR098C"
"8964208"	2	"Phenylalanine metabolism"	"YHL018W,YJL060W"
"8964539"	6	"Glutamate and glutamine metabolism"	"YER023W,YJL060W,YKL106W,YLR438W,YOR323C,YPR035W"
"8964540"	2	"Alanine metabolism"	"YDR111C,YLR089C"
"8964572"	5	"Lipid particle organization"	"YDL114W,YDR319C,YGL126W,YLR426W,YPL033C"
"8978868"	38	"Fatty acid metabolism"	"YBR026C,YBR291C,YDL015C,YDR135C,YDR422C,YDR477W,YEL020C,YER015W,YER027C,YGL115W,YGL205W,YGL208W,YGR037C,YHR146W,YIL009W,YIL160C,YJL097W,YJR019C,YJR154W,YKL117W,YKR009C,YLR299W,YML042W,YML054C,YMR006C,YMR008C,YMR110C,YMR246W,YNL012W,YNL045W,YNL173C,YNL202W,YNR016C,YOL011W,YOR100C,YOR245C,YOR317W,YPL147W"
"8978934"	11	"Metabolism of cofactors"	"YBR003W,YBR109C,YDL066W,YGR267C,YHR042W,YHR205W,YKL126W,YMR186W,YNR041C,YOL096C,YPL240C"
"8979227"	4	"Triglyceride metabolism"	"YHL032C,YIL155C,YMR165C,YOR245C"
"8980692"	27	"RHOA GTPase cycle"	"YAL024C,YBL105C,YBR260C,YCR038C,YDL091C,YDL135C,YDR189W,YDR379W,YDR389W,YER155C,YGR009C,YIL070C,YJL201W,YJR126C,YKR031C,YLR310C,YLR422W,YML013W,YMR017W,YOR127W,YOR134W,YOR256C,YOR327C,YPL115C,YPL176C,YPL242C,YPR165W"
"8981373"	2	"Intestinal hexose absorption"	"YBR241C,YGL104C"
"8982491"	16	"Glycogen metabolism"	"YEL011W,YER054C,YFR015C,YIL045W,YJL137C,YJL146W,YKL035W,YKL127W,YKR058W,YLR258W,YLR273C,YMR278W,YOR178C,YOR320C,YPR160W,YPR184W"
"9006925"	65	"Intracellular signaling by second messengers"	"YBL041W,YBL105C,YBR028C,YBR058C,YBR109C,YBR270C,YDL007W,YDL097C,YDL147W,YDR005C,YDR208W,YDR394W,YDR427W,YER012W,YER021W,YER093C,YER094C,YER125W,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL179C,YGR135W,YGR232W,YGR253C,YHR027C,YHR200W,YHR205W,YIL007C,YIL033C,YIL035C,YIL075C,YIL148W,YJL001W,YJL058C,YJL164C,YKL126W,YKL145W,YKL166C,YKL203C,YKR094C,YLR167W,YML092C,YMR233W,YMR304W,YMR314W,YNL006W,YNL128W,YOL038W,YOL078W,YOL100W,YOR039W,YOR061W,YOR117W,YOR157C,YOR259C,YOR261C,YOR295W,YOR362C,YPL203W,YPR103W,YPR108W"
"9006931"	62	"Signaling by Nuclear Receptors"	"YBL002W,YBL003C,YBL016W,YBL052C,YBL105C,YBR009C,YBR010W,YBR034C,YBR109C,YBR154C,YCR065W,YDL114W,YDL140C,YDL168W,YDR043C,YDR224C,YDR225W,YDR404C,YER040W,YER073W,YER148W,YER169W,YFL021W,YGL070C,YGR005C,YGR186W,YGR252W,YHR042W,YHR143W-A,YHR205W,YIL021W,YIL131C,YJL006C,YJL110C,YJL140W,YKL049C,YKL058W,YKL107W,YKL126W,YKL139W,YLR226W,YLR260W,YLR426W,YMR186W,YNL030W,YNL031C,YNL112W,YNL181W,YOL005C,YOL012C,YOL100W,YOR151C,YOR194C,YOR210W,YOR224C,YOR246C,YOR374W,YPL033C,YPL061W,YPL240C,YPR068C,YPR187W"
"9006934"	43	"Signaling by Receptor Tyrosine Kinases"	"YBL016W,YBL105C,YBR028C,YBR109C,YBR127C,YBR270C,YCL005W-A,YDL185W,YDR069C,YEL027W,YEL051W,YER093C,YER144C,YGR020C,YGR040W,YHR026W,YHR030C,YHR039C-A,YHR042W,YHR205W,YIL113W,YJL058C,YJL197W,YKL080W,YKL126W,YKL171W,YKL203C,YLR113W,YLR260W,YLR447C,YMR043W,YMR054W,YMR186W,YNL006W,YNL053W,YOL078W,YOL100W,YOR270C,YOR332W,YPL240C,YPR036W,YPR054W,YPR165W"
"9007101"	22	"Rab regulation of trafficking"	"YBL078C,YBR131W,YBR254C,YDL234C,YDR137W,YDR246W,YDR407C,YDR472W,YER136W,YFL005W,YFL038C,YGL124C,YKR068C,YLR039C,YLR262C,YML001W,YML077W,YMR218C,YNL272C,YOR115C,YOR370C,YPL249C"
"9007892"	1	"Interleukin-38 signaling"	"YPR054W"
"9009391"	10	"Extra-nuclear estrogen signaling"	"YBL016W,YBL105C,YBR109C,YHR042W,YHR205W,YKL126W,YLR260W,YMR186W,YOL100W,YPL240C"
"901032"	3	"ER Quality Control Compartment (ERQC)"	"YIL148W,YKR094C,YLR167W"
"901042"	6	"Calnexin/calreticulin cycle"	"YAL058W,YCL043C,YDR518W,YIL148W,YKR094C,YLR167W"
"9012999"	65	"RHO GTPase cycle"	"YAL024C,YBL047C,YBL091C-A,YBL105C,YBR140C,YBR260C,YCR038C,YCR088W,YDL091C,YDL135C,YDR189W,YDR379W,YDR389W,YER020W,YER120W,YER125W,YER155C,YFL048C,YGL206C,YGR009C,YGR136W,YHL002W,YHL007C,YIL034C,YIL070C,YIL118W,YIR006C,YIR033W,YJL201W,YJR126C,YKL020C,YKR031C,YKR044W,YKR055W,YLR026C,YLR080W,YLR229C,YLR310C,YLR422W,YML001W,YML013W,YMR017W,YMR110C,YMR232W,YNL079C,YNL084C,YNL090W,YNL098C,YNL180C,YNL280C,YNL298W,YOL065C,YOL081W,YOL113W,YOR027W,YOR127W,YOR134W,YOR256C,YOR327C,YPL115C,YPL170W,YPL176C,YPL183C,YPL242C,YPR165W"
"9013026"	14	"RHOB GTPase cycle"	"YBL105C,YDL135C,YGR009C,YIL118W,YJL201W,YJR126C,YKR055W,YMR017W,YNL090W,YOR256C,YOR327C,YPL176C,YPL242C,YPR165W"
"9013106"	20	"RHOC GTPase cycle"	"YBL091C-A,YBL105C,YDL135C,YER120W,YFL048C,YIL070C,YIL118W,YJL201W,YJR126C,YKR044W,YKR055W,YLR026C,YLR080W,YNL090W,YNL280C,YOR256C,YOR327C,YPL176C,YPL242C,YPR165W"
"9013148"	16	"CDC42 GTPase cycle"	"YAL024C,YBL047C,YBR260C,YCR038C,YDL135C,YDR379W,YDR389W,YER020W,YER155C,YJL201W,YLR229C,YLR310C,YMR232W,YOR127W,YOR134W,YPL115C"
"9013405"	21	"RHOD GTPase cycle"	"YBR260C,YCR088W,YDR379W,YER155C,YHL007C,YIL034C,YIL118W,YIR033W,YJL201W,YKL020C,YKR055W,YML001W,YNL090W,YNL280C,YNL298W,YOL113W,YOR127W,YOR327C,YPL115C,YPL170W,YPR165W"
"9013419"	4	"RHOT2 GTPase cycle"	"YAL029C,YAL048C,YBR179C,YOR326W"
"9013420"	13	"RHOU GTPase cycle"	"YBL047C,YER125W,YGL206C,YGR136W,YHL002W,YHL007C,YIR006C,YLR229C,YNL084C,YNL298W,YOL113W,YPL183C,YPL242C"
"9013423"	9	"RAC3 GTPase cycle"	"YBR260C,YDL135C,YDR379W,YER155C,YJL201W,YNL180C,YOL065C,YOR127W,YPL115C"
"9013424"	13	"RHOV GTPase cycle"	"YBR260C,YDR379W,YER155C,YGL206C,YHL007C,YLR229C,YNL079C,YNL298W,YOL113W,YOR127W,YPL115C,YPL183C,YPL242C"
"9013425"	3	"RHOT1 GTPase cycle"	"YAL029C,YAL048C,YOR326W"
"9018519"	42	"Estrogen-dependent gene expression"	"YBL002W,YBL003C,YBL052C,YBR009C,YBR010W,YBR034C,YBR154C,YCR065W,YDL140C,YDR043C,YDR224C,YDR225W,YDR404C,YER040W,YER148W,YER169W,YFL021W,YGL070C,YGR005C,YGR186W,YGR252W,YHR143W-A,YIL021W,YIL131C,YJL006C,YJL110C,YJL140W,YKL049C,YKL058W,YKL139W,YLR226W,YNL030W,YNL031C,YNL112W,YOL005C,YOL012C,YOR151C,YOR194C,YOR210W,YOR224C,YPR068C,YPR187W"
"9018676"	1	"Biosynthesis of D-series resolvins"	"YNL045W"
"9018677"	1	"Biosynthesis of DHA-derived SPMs"	"YNL045W"
"9018678"	1	"Biosynthesis of specialized proresolving mediators (SPMs)"	"YNL045W"
"9018679"	1	"Biosynthesis of EPA-derived SPMs"	"YNL045W"
"9018681"	1	"Biosynthesis of protectins"	"YNL045W"
"9018896"	1	"Biosynthesis of E-series 18(S)-resolvins"	"YNL045W"
"9020265"	1	"Biosynthesis of aspirin-triggered D-series resolvins"	"YNL045W"
"9020702"	7	"Interleukin-1 signaling"	"YBL009W,YDR092W,YGL021W,YGL087C,YIL148W,YKR094C,YLR167W"
"9023661"	1	"Biosynthesis of E-series 18(R)-resolvins"	"YNL045W"
"9031628"	3	"NGF-stimulated transcription"	"YHR205W,YKL126W,YMR043W"
"9033241"	26	"Peroxisomal protein import"	"YBR082C,YDL066W,YDR059C,YDR142C,YDR244W,YDR256C,YDR265W,YEL020C,YGL153W,YGL205W,YGR037C,YHR042W,YIL148W,YIL160C,YJR019C,YJR154W,YKR009C,YKR094C,YLR151C,YLR167W,YLR191W,YLR389C,YML042W,YML054C,YMR026C,YNL202W"
"9035034"	10	"RHOF GTPase cycle"	"YBR260C,YDR379W,YER155C,YIL118W,YJL201W,YKR055W,YNL090W,YOR127W,YPL115C,YPR165W"
"916853"	2	"Degradation of GABA"	"YBR006W,YGR019W"
"917729"	16	"Endosomal Sorting Complex Required For Transport (ESCRT)"	"YCL008C,YDR486C,YIL148W,YJR102C,YKL002W,YKL041W,YKR094C,YLR025W,YLR119W,YLR167W,YLR181C,YLR417W,YMR077C,YPL002C,YPL065W,YPR173C"
"917937"	15	"Iron uptake and transport"	"YBR127C,YCL005W-A,YDL185W,YEL027W,YEL051W,YGR020C,YHR026W,YHR039C-A,YJL163C,YKL080W,YLR447C,YMR054W,YOR270C,YOR332W,YPR036W"
"917977"	14	"Transferrin endocytosis and recycling"	"YBR127C,YCL005W-A,YDL185W,YEL027W,YEL051W,YGR020C,YHR026W,YHR039C-A,YKL080W,YLR447C,YMR054W,YOR270C,YOR332W,YPR036W"
